"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"60875827","2024-04-16T00:01:52.000","2024-04-16T00:31:06.000","NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","11229","1775 EAST   18 STREET","EAST   18 STREET","QUENTIN ROAD","AVENUE R","QUENTIN ROAD","AVENUE R","ADDRESS","BROOKLYN","EAST   18 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-16T00:31:10.000","15 BROOKLYN","3068010056","BROOKLYN","996741","160401","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.60693123331097","-73.95501460563418","
,  
(40.60693123331097, -73.95501460563418)"
"60864324","2024-04-16T00:01:21.000","2024-04-16T00:50:02.000","NYPD","New York City Police Department","Noise - Residential","Loud Talking","Residential Building/House","11419","119-11 103 AVENUE","103 AVENUE","LEFFERTS BOULEVARD","120 STREET","LEFFERTS BOULEVARD","120 STREET","ADDRESS","SOUTH RICHMOND HILL","103 AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-16T00:50:08.000","09 QUEENS","4094870040","QUEENS","1032842","189991","ONLINE","Unspecified","QUEENS",,,,,,,,"40.68802479003532","-73.8247866397358","
,  
(40.68802479003532, -73.8247866397358)"
"60871177","2024-04-16T00:01:13.000","2024-04-16T00:34:14.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11223","8 VAN SICKLEN STREET","VAN SICKLEN STREET","KINGS HIGHWAY","LLOYD COURT","KINGS HIGHWAY","LLOYD COURT","ADDRESS","BROOKLYN","VAN SICKLEN STREET",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2024-04-16T00:34:17.000","11 BROOKLYN","3066780120","BROOKLYN","991460","159336","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.60401389622463","-73.97403486419735","
,  
(40.60401389622463, -73.97403486419735)"
"60879638","2024-04-16T00:01:12.000",,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11214","8696 24 AVENUE","24 AVENUE","BENSON AVENUE","BATH AVENUE","BENSON AVENUE","BATH AVENUE","ADDRESS","BROOKLYN","24 AVENUE",,"In Progress",,,,"11 BROOKLYN","3068750032","BROOKLYN","986579","156828","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.59713257180902","-73.99161351341448","
,  
(40.59713257180902, -73.99161351341448)"
"60873497","2024-04-16T00:01:07.000","2024-04-16T00:19:02.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10457","2166 CROTONA AVENUE","CROTONA AVENUE","EAST  181 STREET","EAST  182 STREET","EAST  181 STREET","EAST  182 STREET","ADDRESS","BRONX","CROTONA AVENUE",,"Closed",,"The Police Department reviewed your complaint and provided additional information below.","2024-04-16T00:19:07.000","06 BRONX","2030980022","BRONX","1015509","248915","ONLINE","Unspecified","BRONX",,,,,,,,"40.849833853876675","-73.8870119450561","
,  
(40.849833853876675, -73.8870119450561)"
"60878135","2024-04-16T00:00:56.000","2024-04-16T00:24:26.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","11385","1109 IRVING AVENUE","IRVING AVENUE","DECATUR STREET","COOPER STREET","DECATUR STREET","COOPER STREET","ADDRESS","RIDGEWOOD","IRVING AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-16T00:24:30.000","05 QUEENS","4035420006","QUEENS","1011085","191654","MOBILE","Unspecified","QUEENS",,,,,,,,"40.69268204651833","-73.90323146263087","
,  
(40.69268204651833, -73.90323146263087)"
"60875517","2024-04-16T00:00:55.000","2024-04-16T00:43:11.000","NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11420","126-14 ROCKAWAY BOULEVARD","ROCKAWAY BOULEVARD","FOCH BOULEVARD","127 STREET","FOCH BOULEVARD","127 STREET","ADDRESS","SOUTH OZONE PARK","ROCKAWAY BOULEVARD",,"Closed",,"The Police Department issued a summons in response to the complaint.","2024-04-16T00:43:14.000","10 QUEENS","4117480049","QUEENS","1036577","185342","ONLINE","Unspecified","QUEENS",,,,,,,,"40.6752430778586","-73.8113550925224","
,  
(40.6752430778586, -73.8113550925224)"
"60864116","2024-04-15T23:59:58.000","2024-04-16T00:24:50.000","NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","11221","481 VAN BUREN STREET","VAN BUREN STREET","MALCOLM X BOULEVARD","PATCHEN AVENUE","MALCOLM X BOULEVARD","PATCHEN AVENUE","ADDRESS","BROOKLYN","VAN BUREN STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-16T00:24:54.000","03 BROOKLYN","3016120062","BROOKLYN","1003843","191276","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.69166351990328","-73.92934761281762","
,  
(40.69166351990328, -73.92934761281762)"
"60869071","2024-04-15T23:59:48.000","2024-04-16T01:03:51.000","NYPD","New York City Police Department","Non-Emergency Police Matter","Other (complaint details)","Street/Sidewalk","10019","408 WEST   57 STREET","WEST   57 STREET","9 AVENUE","10 AVENUE","9 AVENUE","10 AVENUE","ADDRESS","NEW YORK","WEST   57 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-16T01:03:55.000","04 MANHATTAN","1010660037","MANHATTAN","988043","219138","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.76815876369282","-73.9863067278738","
,  
(40.76815876369282, -73.9863067278738)"
"60872798","2024-04-15T23:59:23.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11216","360 LEXINGTON AVENUE","LEXINGTON AVENUE","MARCY AVENUE","TOMPKINS AVENUE","MARCY AVENUE","TOMPKINS AVENUE","ADDRESS","BROOKLYN","LEXINGTON AVENUE",,"In Progress",,,"2024-04-16T01:48:14.000","03 BROOKLYN","3018040010","BROOKLYN","998924","189978","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.688110332085714","-73.947088356338","
,  
(40.688110332085714, -73.947088356338)"
"60879512","2024-04-15T23:58:56.000",,"NYPD","New York City Police Department","Blocked Driveway","No Access","Street/Sidewalk","11230","1256 OCEAN AVENUE","OCEAN AVENUE","GLENWOOD ROAD","AVENUE H","GLENWOOD ROAD","AVENUE H","ADDRESS","BROOKLYN","OCEAN AVENUE",,"In Progress",,,,"14 BROOKLYN","3066940064","BROOKLYN","996040","169407","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.63165178767067","-73.95752347616798","
,  
(40.63165178767067, -73.95752347616798)"
"60877401","2024-04-15T23:58:42.000",,"NYPD","New York City Police Department","Noise - Residential","Loud Talking","Residential Building/House","10473","459 TAYLOR AVENUE","TAYLOR AVENUE","PATTERSON AVENUE","LACOMBE AVENUE","PATTERSON AVENUE","LACOMBE AVENUE","ADDRESS","BRONX","TAYLOR AVENUE",,"In Progress",,,,"09 BRONX","2034950045","BRONX","1022649","235910","ONLINE","Unspecified","BRONX",,,,,,,,"40.814110747395034","-73.86127834871117","
,  
(40.814110747395034, -73.86127834871117)"
"60877828","2024-04-15T23:58:13.000","2024-04-16T00:22:07.000","NYPD","New York City Police Department","Illegal Parking","Commercial Overnight Parking","Street/Sidewalk","11235","1202 SHORE BOULEVARD","SHORE BOULEVARD","JAFFRAY STREET","KENSINGTON STREET","JAFFRAY STREET","KENSINGTON STREET","ADDRESS","BROOKLYN","SHORE BOULEVARD",,"Closed",,"The Police Department responded and upon arrival those responsible for the condition were gone.","2024-04-16T00:22:10.000","15 BROOKLYN","3087530028","BROOKLYN","1000092","150898","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.58084205701082","-73.94296851719659","
,  
(40.58084205701082, -73.94296851719659)"
"60864442","2024-04-15T23:57:51.000",,"HPD","Department of Housing Preservation and Development","DOOR/WINDOW","DOOR","RESIDENTIAL BUILDING","10040","2 ELLWOOD STREET","ELLWOOD STREET",,,,,"ADDRESS","NEW YORK",,,"Open",,"The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.","2024-04-15T00:00:00.000","12 MANHATTAN","1021710042","MANHATTAN","1004253","252275","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.85908872412456","-73.92768757158264","
,  
(40.85908872412456, -73.92768757158264)"
"60877532","2024-04-15T23:57:44.000","2024-04-16T00:40:24.000","NYPD","New York City Police Department","Encampment","N/A","Park/Playground","10024","173 RIVERSIDE DRIVE","RIVERSIDE DRIVE","WEST END AVENUE","RIVERSIDE DRIVE","WEST END AVENUE","RIVERSIDE DRIVE","ADDRESS","NEW YORK","RIVERSIDE DRIVE",,"Closed",,"The Police Department visited the location and has referred the complaint to the Department of Homeless Services (DHS) for further action. DHS will inspect the condition and update your Service Request with more information.","2024-04-16T00:40:27.000","07 MANHATTAN","1012500067","MANHATTAN","990310","227687","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.791622243538654","-73.97811482333351","
,  
(40.791622243538654, -73.97811482333351)"
"60868387","2024-04-15T23:57:44.000",,"DHS","Department of Homeless Services","Encampment","N/A","Park/Playground","10024","173 RIVERSIDE DRIVE","RIVERSIDE DRIVE","WEST END AVENUE","RIVERSIDE DRIVE","WEST END AVENUE","RIVERSIDE DRIVE","ADDRESS","NEW YORK","RIVERSIDE DRIVE",,"In Progress",,,,"07 MANHATTAN","1012500067","MANHATTAN","990310","227687","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.791622243538654","-73.97811482333351","
,  
(40.791622243538654, -73.97811482333351)"
"60877200","2024-04-15T23:57:14.000",,"NYPD","New York City Police Department","Blocked Driveway","Partial Access","Street/Sidewalk","10465","1037 QUINCY AVENUE","QUINCY AVENUE","BARKLEY AVENUE","BRUCKNER BOULEVARD","BARKLEY AVENUE","BRUCKNER BOULEVARD","ADDRESS","BRONX","QUINCY AVENUE",,"In Progress",,,,"10 BRONX","2055340019","BRONX","1031415","241903","PHONE","Unspecified","BRONX",,,,,,,,"40.83051735373886","-73.82956792058621","
,  
(40.83051735373886, -73.82956792058621)"
"60874975","2024-04-15T23:57:10.000",,"DPR","Department of Parks and Recreation","Damaged Tree","Tree Alive - in Poor Condition","Street","11419","115-17 95 AVENUE","95 AVENUE","115 STREET","116 STREET","115 STREET","116 STREET","ADDRESS","SOUTH RICHMOND HILL","95 AVENUE",,"In Progress",,,,"09 QUEENS","4094010029","QUEENS","1031307","191254","MOBILE","Unspecified","QUEENS",,,,,,,,"40.69149972214115","-73.83031271704199","
,  
(40.69149972214115, -73.83031271704199)"
"60875103","2024-04-15T23:57:05.000",,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11208","184 ETNA STREET","ETNA STREET","RICHMOND STREET","CHESTNUT STREET","RICHMOND STREET","CHESTNUT STREET","ADDRESS","BROOKLYN","ETNA STREET",,"In Progress",,,,"05 BROOKLYN","3041150026","BROOKLYN","1018413","189241","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.68603366963854","-73.87681854478991","
,  
(40.68603366963854, -73.87681854478991)"
"60869016","2024-04-15T23:57:02.000","2024-04-16T00:41:04.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10026","60 SAINT NICHLAS AVENUE","SAINT NICHLAS AVENUE","WEST  113 STREET","WEST  114 STREET","WEST  113 STREET","WEST  114 STREET","ADDRESS","NEW YORK","ST NICHOLAS AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-16T00:41:07.000","10 MANHATTAN","1018230018","MANHATTAN","997399","231065","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.80088623075003","-73.952506889797","
,  
(40.80088623075003, -73.952506889797)"
"60870837","2024-04-15T23:56:52.000","2024-04-16T00:24:54.000","NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","10024","69 WEST   91 STREET","WEST   91 STREET","CENTRAL PARK WEST","COLUMBUS AVENUE","CENTRAL PARK WEST","COLUMBUS AVENUE","ADDRESS","NEW YORK","WEST   91 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2024-04-16T00:24:59.000","07 MANHATTAN",,"MANHATTAN","992769","226887","PHONE","Unspecified","MANHATTAN",,,,,,,,"40.789424430494535","-73.96923536843576","
,  
(40.789424430494535, -73.96923536843576)"
"60864281","2024-04-15T23:56:46.000","2024-04-16T00:52:08.000","NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","10463","2737 KINGSBRIDGE TERRACE","KINGSBRIDGE TERRACE","WEST KINGSBRIDGE ROAD","WEST  229 STREET","WEST KINGSBRIDGE ROAD","WEST  229 STREET","ADDRESS","BRONX","KINGSBRIDGE TERRACE",,"Closed",,"The Police Department responded and upon arrival those responsible for the condition were gone.","2024-04-16T00:52:11.000","08 BRONX",,"BRONX","1010949","256946","PHONE","Unspecified","BRONX",,,,,,,,"40.87189148330003","-73.90346240922081","
,  
(40.87189148330003, -73.90346240922081)"
"60864338","2024-04-15T23:56:39.000","2024-04-16T00:40:41.000","NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","Street/Sidewalk","10026","63 ST NICHOLAS AVENUE","ST NICHOLAS AVENUE","WEST  113 STREET","WEST  114 STREET","WEST  113 STREET","WEST  114 STREET","ADDRESS","NEW YORK","ST NICHOLAS AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-16T00:40:44.000","10 MANHATTAN","1018230010","MANHATTAN","997392","231086","MOBILE","Unspecified","MANHATTAN",,,,,,,,"40.800943880413165","-73.95253213211593","
,  
(40.800943880413165, -73.95253213211593)"
"60878190","2024-04-15T23:55:56.000","2024-04-16T00:32:22.000","NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Music","Street/Sidewalk","10467","CRUGER AVENUE","CRUGER AVENUE","CRUGER AVENUE","MAGENTA STREET","CRUGER AVENUE","MAGENTA STREET","INTERSECTION",,,,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-16T00:32:29.000","12 BRONX",,"BRONX","1021324","258111","PHONE","Unspecified","BRONX","Car",,,,,,,"40.87505156654386","-73.86594234194568","
,  
(40.87505156654386, -73.86594234194568)"
"60881810","2024-04-15T23:55:45.000",,"NYPD","New York City Police Department","Blocked Driveway","Partial Access","Street/Sidewalk","11230","1379 EAST   15 STREET","EAST   15 STREET","ELM AVENUE","AVENUE N","ELM AVENUE","AVENUE N","ADDRESS","BROOKLYN","EAST   15 STREET",,"In Progress",,,"2024-04-16T01:36:41.000","14 BROOKLYN","3067440056","BROOKLYN","995441","163798","MOBILE","Unspecified","BROOKLYN",,,,,,,,"40.61625703532399","-73.95969082720703","
,  
(40.61625703532399, -73.95969082720703)"
"60870857","2024-04-15T23:55:38.000","2024-04-16T00:52:30.000","NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11208","184 ETNA STREET","ETNA STREET","RICHMOND STREET","CHESTNUT STREET","RICHMOND STREET","CHESTNUT STREET","ADDRESS","BROOKLYN","ETNA STREET",,"Closed",,"The Police Department reviewed your complaint and provided additional information below.","2024-04-16T00:52:34.000","05 BROOKLYN","3041150026","BROOKLYN","1018413","189241","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.68603366963854","-73.87681854478991","
,  
(40.68603366963854, -73.87681854478991)"
"60880360","2024-04-15T23:55:25.000","2024-04-16T00:40:21.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10026","282 WEST  115 STREET","WEST  115 STREET","ADAM CLAYTON POWELL JR BOULEVARD","FREDERICK DOUGLASS BOULEVARD","ADAM CLAYTON POWELL JR BOULEVARD","FREDERICK DOUGLASS BOULEVARD","ADDRESS","NEW YORK","WEST  115 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2024-04-16T00:40:24.000","10 MANHATTAN","1018300061","MANHATTAN","996568","232047","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.80358274885974","-73.95550659156346","
,  
(40.80358274885974, -73.95550659156346)"
"60880366","2024-04-15T23:55:17.000","2024-04-16T00:26:11.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","11210","714 EAST   35 STREET","EAST   35 STREET","BROOKLYN ROAD","FARRAGUT ROAD","BROOKLYN ROAD","FARRAGUT ROAD","ADDRESS","BROOKLYN","EAST   35 STREET",,"Closed",,"The Police Department responded and upon arrival those responsible for the condition were gone.","2024-04-16T00:26:17.000","17 BROOKLYN","3049980037","BROOKLYN","999976","171518","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.637439919929164","-73.94333810226402","
,  
(40.637439919929164, -73.94333810226402)"
"60870625","2024-04-15T23:55:09.000",,"DHS","Department of Homeless Services","Homeless Person Assistance","Chronic","Subway",,,,,,,,"ADDRESS",,,,"Assigned",,"The Department of Homeless Services has sent a mobile outreach response team to the location.","2024-04-16T00:56:11.000","Unspecified MANHATTAN",,"MANHATTAN","982315","199144","MOBILE","Unspecified","MANHATTAN",,,,"R","R W platform",,"Platform","40.71328081043847","-74.00697987510476","
,  
(40.71328081043847, -74.00697987510476)"
"60877649","2024-04-15T23:54:40.000",,"NYPD","New York City Police Department","Illegal Parking","Blocked Crosswalk","Street/Sidewalk","11357","144-36 WILLETS POINT BOULEVARD","WILLETS POINT BOULEVARD","144 PLACE","146 STREET","144 PLACE","146 STREET","ADDRESS","WHITESTONE","WILLETS POINT BOULEVARD",,"In Progress",,,,"07 QUEENS","4047780026","QUEENS","1033315","222332","ONLINE","Unspecified","QUEENS",,,,,,,,"40.77679009504323","-73.82284525764784","
,  
(40.77679009504323, -73.82284525764784)"
"60880135","2024-04-15T23:53:51.000","2024-04-16T00:14:11.000","NYPD","New York City Police Department","Noise - Vehicle","Car/Truck Horn","Street/Sidewalk","11366","158-33 78 AVENUE","78 AVENUE","PARSONS BOULEVARD","160 STREET","PARSONS BOULEVARD","160 STREET","ADDRESS","FRESH MEADOWS","78 AVENUE",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2024-04-16T00:14:17.000","08 QUEENS","4068280015","QUEENS","1037047","202519","ONLINE","Unspecified","QUEENS","Other",,,,,,,"40.72238703289527","-73.8095260418184","
,  
(40.72238703289527, -73.8095260418184)"
